Lineup,Count,Expected Dupes (Simple Method),Slate Id,Simmed Duplicates
CPT Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Alex Collins FLEX Chris Boswell FLEX Penny Hart,5,9.0,1181,4.0
CPT Diontae Johnson FLEX Najee Harris FLEX Chase Claypool FLEX Alex Collins FLEX Chris Boswell FLEX Pat Freiermuth,35,33.0,1181,31.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Alex Collins FLEX Chris Boswell FLEX Kalen Ballage,3,2.0,1181,26.0
CPT Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Chris Boswell FLEX Eric Ebron FLEX Pat Freiermuth,1,13.0,1181,1.0
CPT Geno Smith FLEX Najee Harris FLEX Diontae Johnson FLEX Alex Collins FLEX Chris Boswell FLEX Will Dissly,7,9.0,1181,22.0
CPT Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Alex Collins FLEX Pat Freiermuth FLEX Penny Hart,1,6.0,1181,1.0
CPT Alex Collins FLEX Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Steelers  FLEX Will Dissly,57,10.0,1181,10.0
CPT Diontae Johnson FLEX Najee Harris FLEX Geno Smith FLEX Alex Collins FLEX Steelers  FLEX DeeJay Dallas,36,31.0,1181,25.0
CPT Alex Collins FLEX Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Chris Boswell FLEX Ray-Ray McCloud III,4,8.0,1181,0.0
CPT Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Alex Collins FLEX Pat Freiermuth FLEX Freddie Swain,194,53.0,1181,69.0
CPT Eric Ebron FLEX Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Alex Collins FLEX Chris Boswell,4,4.0,1181,4.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Alex Collins FLEX Pat Freiermuth FLEX Kalen Ballage,2,1.0,1181,0.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Alex Collins FLEX Chris Boswell FLEX Phillip Dorsett II,2,2.0,1181,20.0
CPT Alex Collins FLEX Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Steelers  FLEX Will Dissly,7,8.0,1181,4.0
CPT Alex Collins FLEX Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Chris Boswell FLEX Ray-Ray McCloud III,2,6.0,1181,0.0
CPT Geno Smith FLEX Najee Harris FLEX Diontae Johnson FLEX Alex Collins FLEX Pat Freiermuth FLEX Will Dissly,3,6.0,1181,1.0
CPT Diontae Johnson FLEX Najee Harris FLEX Geno Smith FLEX Alex Collins FLEX Eric Ebron FLEX Will Dissly,1,6.0,1181,0.0
CPT Pat Freiermuth FLEX Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Alex Collins FLEX Steelers ,1,4.0,1181,1.0
CPT Najee Harris FLEX Geno Smith FLEX DK Metcalf FLEX Alex Collins FLEX Pat Freiermuth FLEX Will Dissly,13,15.0,1181,3.0
CPT Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Chris Boswell FLEX Pat Freiermuth FLEX Will Dissly,1,14.0,1181,0.0
CPT Alex Collins FLEX Najee Harris FLEX Diontae Johnson FLEX Tyler Lockett FLEX Chris Boswell FLEX Jason Myers,21,13.0,1181,9.0
CPT Alex Collins FLEX Najee Harris FLEX Diontae Johnson FLEX Tyler Lockett FLEX Chris Boswell FLEX DeeJay Dallas,1,26.0,1181,0.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Alex Collins FLEX Pat Freiermuth FLEX Phillip Dorsett II,1,1.0,1181,2.0
CPT Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Alex Collins FLEX Pat Freiermuth FLEX Phillip Dorsett II,1,1.0,1181,0.0
CPT Najee Harris FLEX Diontae Johnson FLEX Alex Collins FLEX Steelers  FLEX Eric Ebron FLEX Will Dissly,1,7.0,1181,0.0
CPT Alex Collins FLEX Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Jason Myers FLEX Travis Homer,2,5.0,1181,0.0
CPT Najee Harris FLEX Diontae Johnson FLEX Alex Collins FLEX Mason Rudolph FLEX Chris Boswell FLEX Pat Freiermuth,1,0.0,1181,0.0
CPT DeeJay Dallas FLEX Najee Harris FLEX Geno Smith FLEX DK Metcalf FLEX Diontae Johnson FLEX Alex Collins,96,10.0,1181,22.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Alex Collins FLEX Ray-Ray McCloud III FLEX DeeJay Dallas,5,25.0,1181,0.0
CPT Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Alex Collins FLEX Pat Freiermuth FLEX Freddie Swain,97,46.0,1181,21.0
CPT Alex Collins FLEX Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Steelers  FLEX Will Dissly,4,7.0,1181,5.0
CPT Alex Collins FLEX Najee Harris FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Chris Boswell FLEX DeeJay Dallas,2,26.0,1181,7.0
CPT Najee Harris FLEX Diontae Johnson FLEX Chase Claypool FLEX Alex Collins FLEX Eric Ebron FLEX Pat Freiermuth,15,23.0,1181,22.0
CPT Eric Ebron FLEX Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Alex Collins FLEX Chris Boswell,1,3.0,1181,0.0
CPT Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Alex Collins FLEX Chris Boswell FLEX Phillip Dorsett II,2,1.0,1181,3.0
CPT Diontae Johnson FLEX Najee Harris FLEX DK Metcalf FLEX Alex Collins FLEX Chris Boswell FLEX Ray-Ray McCloud III,5,11.0,1181,0.0
CPT Najee Harris FLEX Diontae Johnson FLEX Chase Claypool FLEX Alex Collins FLEX Chris Boswell FLEX Will Dissly,29,40.0,1181,17.0
CPT Najee Harris FLEX Diontae Johnson FLEX Tyler Lockett FLEX Alex Collins FLEX Jason Myers FLEX DeeJay Dallas,1,44.0,1181,2.0
CPT Diontae Johnson FLEX Najee Harris FLEX Tyler Lockett FLEX Alex Collins FLEX Chris Boswell FLEX DeeJay Dallas,2,44.0,1181,2.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX Diontae Johnson FLEX Alex Collins FLEX Jason Myers FLEX DeeJay Dallas,17,14.0,1181,25.0
CPT Alex Collins FLEX Najee Harris FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Jason Myers FLEX Pat Freiermuth,8,9.0,1181,8.0
CPT Alex Collins FLEX Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Gerald Everett FLEX DeeJay Dallas,8,27.0,1181,6.0
CPT Diontae Johnson FLEX Najee Harris FLEX Ben Roethlisberger FLEX Alex Collins FLEX Pat Freiermuth FLEX Ray-Ray McCloud III,6,8.0,1181,0.0
CPT Alex Collins FLEX Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Chris Boswell FLEX Seahawks ,20,5.0,1181,37.0
CPT Alex Collins FLEX Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Gerald Everett FLEX DeeJay Dallas,2,22.0,1181,2.0
CPT DK Metcalf FLEX Najee Harris FLEX Diontae Johnson FLEX Alex Collins FLEX Jason Myers FLEX DeeJay Dallas,3,20.0,1181,1.0
CPT Diontae Johnson FLEX Najee Harris FLEX Tyler Lockett FLEX Alex Collins FLEX Jason Myers FLEX Pat Freiermuth,13,14.0,1181,4.0
CPT Alex Collins FLEX Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Seahawks  FLEX Pat Freiermuth,4,4.0,1181,10.0
CPT Alex Collins FLEX Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Jason Myers FLEX Travis Homer,1,3.0,1181,0.0
CPT Diontae Johnson FLEX Najee Harris FLEX Ben Roethlisberger FLEX Alex Collins FLEX Jason Myers FLEX Travis Homer,8,8.0,1181,6.0
CPT Diontae Johnson FLEX Najee Harris FLEX Ben Roethlisberger FLEX Alex Collins FLEX Travis Homer FLEX DeeJay Dallas,1,15.0,1181,1.0
CPT Alex Collins FLEX Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Seahawks  FLEX Pat Freiermuth,1,4.0,1181,1.0
CPT Diontae Johnson FLEX Najee Harris FLEX DK Metcalf FLEX Alex Collins FLEX Jason Myers FLEX Travis Homer,2,6.0,1181,1.0
CPT Alex Collins FLEX Najee Harris FLEX Diontae Johnson FLEX Tyler Lockett FLEX Chris Boswell FLEX Eric Ebron,2,9.0,1181,3.0
CPT Alex Collins FLEX Najee Harris FLEX Ben Roethlisberger FLEX Geno Smith FLEX Chris Boswell FLEX DeeJay Dallas,10,23.0,1181,5.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Chris Boswell FLEX Jason Myers FLEX DeeJay Dallas,5,41.0,1181,1.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Alex Collins FLEX Gerald Everett FLEX Chris Boswell FLEX Pat Freiermuth,1,27.0,1181,1.0
CPT Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Alex Collins FLEX Ray-Ray McCloud III FLEX DeeJay Dallas,3,18.0,1181,0.0
CPT Diontae Johnson FLEX Najee Harris FLEX Geno Smith FLEX Alex Collins FLEX Chris Boswell FLEX Ray-Ray McCloud III,7,9.0,1181,0.0
CPT Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Chris Boswell FLEX Jason Myers FLEX DeeJay Dallas,3,34.0,1181,2.0
CPT Chris Boswell FLEX Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Alex Collins FLEX Gerald Everett,16,4.0,1181,3.0
CPT Najee Harris FLEX Diontae Johnson FLEX Alex Collins FLEX James Washington FLEX Chris Boswell FLEX Jason Myers,7,22.0,1181,1.0
CPT Najee Harris FLEX Diontae Johnson FLEX Tyler Lockett FLEX Alex Collins FLEX Chris Boswell FLEX Travis Homer,4,21.0,1181,0.0
CPT Alex Collins FLEX Najee Harris FLEX Ben Roethlisberger FLEX Geno Smith FLEX Pat Freiermuth FLEX DeeJay Dallas,1,15.0,1181,1.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Jason Myers FLEX Pat Freiermuth FLEX DeeJay Dallas,1,26.0,1181,1.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Alex Collins FLEX Chris Boswell FLEX Benny Snell Jr.,50,16.0,1181,24.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Alex Collins FLEX Seahawks  FLEX DeeJay Dallas,12,22.0,1181,34.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Alex Collins FLEX Chris Boswell FLEX Anthony McFarland Jr.,1,0.0,1181,17.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Alex Collins FLEX Chris Boswell FLEX Cody White,4,3.0,1181,15.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Alex Collins FLEX Chris Boswell FLEX Derek Watt,2,1.0,1181,20.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Alex Collins FLEX Chris Boswell FLEX Colby Parkinson,4,1.0,1181,21.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Alex Collins FLEX Chris Boswell FLEX Zach Gentry,1,3.0,1181,22.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX Diontae Johnson FLEX Alex Collins FLEX Chris Boswell FLEX Travis Homer,30,7.0,1181,22.0
CPT Diontae Johnson FLEX Najee Harris FLEX Geno Smith FLEX Alex Collins FLEX Pat Freiermuth FLEX Ray-Ray McCloud III,1,6.0,1181,0.0
CPT Alex Collins FLEX Najee Harris FLEX Geno Smith FLEX DK Metcalf FLEX Pat Freiermuth FLEX DeeJay Dallas,1,12.0,1181,1.0
CPT Alex Collins FLEX Najee Harris FLEX Geno Smith FLEX DK Metcalf FLEX Jason Myers FLEX Pat Freiermuth,9,6.0,1181,2.0
CPT Diontae Johnson FLEX Najee Harris FLEX Ben Roethlisberger FLEX Chris Boswell FLEX Jason Myers FLEX Pat Freiermuth,13,13.0,1181,3.0
CPT Diontae Johnson FLEX Najee Harris FLEX Ben Roethlisberger FLEX Alex Collins FLEX Gerald Everett FLEX DeeJay Dallas,111,44.0,1181,72.0
CPT Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Alex Collins FLEX Chris Boswell FLEX Anthony Miller,66,21.0,1181,44.0
CPT Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Alex Collins FLEX Chris Boswell FLEX Benny Snell Jr.,6,13.0,1181,4.0
CPT Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Alex Collins FLEX Seahawks  FLEX DeeJay Dallas,5,18.0,1181,7.0
CPT Najee Harris FLEX Diontae Johnson FLEX Alex Collins FLEX Steelers  FLEX Chris Boswell FLEX Ray-Ray McCloud III,1,10.0,1181,0.0
CPT Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Alex Collins FLEX Chris Boswell FLEX Cody White,1,3.0,1181,3.0
CPT Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Alex Collins FLEX Chris Boswell FLEX Anthony McFarland Jr.,1,0.0,1181,4.0
CPT Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Alex Collins FLEX Chris Boswell FLEX Zach Gentry,1,2.0,1181,2.0
CPT DK Metcalf FLEX Najee Harris FLEX Diontae Johnson FLEX Alex Collins FLEX Chris Boswell FLEX Travis Homer,3,10.0,1181,4.0
CPT Diontae Johnson FLEX Najee Harris FLEX DK Metcalf FLEX Chris Boswell FLEX Jason Myers FLEX Pat Freiermuth,1,11.0,1181,1.0
CPT Diontae Johnson FLEX Najee Harris FLEX DK Metcalf FLEX Alex Collins FLEX Gerald Everett FLEX DeeJay Dallas,16,37.0,1181,6.0
CPT Pat Freiermuth FLEX Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Alex Collins FLEX Gerald Everett,3,6.0,1181,4.0
CPT Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Alex Collins FLEX Eric Ebron FLEX Ray-Ray McCloud III,17,7.0,1181,0.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Alex Collins FLEX Pat Freiermuth FLEX Anthony Miller,21,16.0,1181,4.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Alex Collins FLEX Pat Freiermuth FLEX Benny Snell Jr.,3,10.0,1181,2.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Alex Collins FLEX Pat Freiermuth FLEX Cody White,1,2.0,1181,2.0
CPT Pat Freiermuth FLEX Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Alex Collins FLEX Gerald Everett,1,5.0,1181,1.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX Diontae Johnson FLEX Alex Collins FLEX Pat Freiermuth FLEX Travis Homer,2,4.0,1181,1.0
CPT Diontae Johnson FLEX Najee Harris FLEX Geno Smith FLEX Alex Collins FLEX Jason Myers FLEX Travis Homer,1,6.0,1181,0.0
CPT Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Alex Collins FLEX Pat Freiermuth FLEX Anthony Miller,3,14.0,1181,1.0
CPT Alex Collins FLEX Najee Harris FLEX Diontae Johnson FLEX Steelers  FLEX Gerald Everett FLEX Chris Boswell,2,11.0,1181,0.0
CPT Diontae Johnson FLEX Najee Harris FLEX DK Metcalf FLEX Alex Collins FLEX Seahawks  FLEX Pat Freiermuth,9,6.0,1181,4.0
CPT Diontae Johnson FLEX Najee Harris FLEX Tyler Lockett FLEX Alex Collins FLEX Chris Boswell FLEX Eric Ebron,28,15.0,1181,25.0
CPT Geno Smith FLEX Najee Harris FLEX Diontae Johnson FLEX Alex Collins FLEX Jason Myers FLEX DeeJay Dallas,2,13.0,1181,5.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX Diontae Johnson FLEX Alex Collins FLEX Eric Ebron FLEX DeeJay Dallas,4,10.0,1181,6.0
CPT Jason Myers FLEX Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Alex Collins FLEX DeeJay Dallas,1,3.0,1181,2.0
CPT Chris Boswell FLEX Najee Harris FLEX Ben Roethlisberger FLEX Geno Smith FLEX Alex Collins FLEX Pat Freiermuth,6,3.0,1181,1.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Alex Collins FLEX Ray-Ray McCloud III FLEX Will Dissly,6,10.0,1181,0.0
CPT Najee Harris FLEX Geno Smith FLEX DK Metcalf FLEX Alex Collins FLEX Jason Myers FLEX DeeJay Dallas,17,32.0,1181,19.0
CPT Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Chris Boswell FLEX Jason Myers FLEX DeeJay Dallas,1,29.0,1181,0.0
CPT Alex Collins FLEX Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Gerald Everett FLEX Eric Ebron,56,8.0,1181,12.0
CPT Alex Collins FLEX Najee Harris FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Chris Boswell FLEX Will Dissly,6,10.0,1181,5.0
CPT Chris Boswell FLEX Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Alex Collins FLEX Gerald Everett,3,4.0,1181,3.0
CPT Alex Collins FLEX Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Pat Freiermuth FLEX Penny Hart,1,3.0,1181,0.0
CPT Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Alex Collins FLEX Ray-Ray McCloud III FLEX Will Dissly,1,8.0,1181,0.0
CPT Pat Freiermuth FLEX Najee Harris FLEX Ben Roethlisberger FLEX Geno Smith FLEX Alex Collins FLEX Chris Boswell,3,5.0,1181,0.0
CPT Diontae Johnson FLEX Najee Harris FLEX Ben Roethlisberger FLEX Alex Collins FLEX Eric Ebron FLEX Travis Homer,7,5.0,1181,4.0
CPT Najee Harris FLEX Diontae Johnson FLEX Tyler Lockett FLEX Alex Collins FLEX Jason Myers FLEX Will Dissly,5,17.0,1181,3.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Alex Collins FLEX Steelers  FLEX Chris Boswell FLEX Jason Myers,84,22.0,1181,20.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Alex Collins FLEX Pat Freiermuth FLEX Travis Homer,3,14.0,1181,6.0
CPT Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Alex Collins FLEX Chris Boswell FLEX Anthony Miller,16,18.0,1181,12.0
CPT Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Alex Collins FLEX Seahawks  FLEX DeeJay Dallas,5,16.0,1181,3.0
CPT Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Alex Collins FLEX Chris Boswell FLEX Cody White,2,2.0,1181,3.0
CPT Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Alex Collins FLEX Chris Boswell FLEX Benny Snell Jr.,1,11.0,1181,6.0
CPT Steelers  FLEX Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Alex Collins FLEX Pat Freiermuth,75,22.0,1181,32.0
CPT Alex Collins FLEX Najee Harris FLEX Diontae Johnson FLEX Chase Claypool FLEX Chris Boswell FLEX Jason Myers,21,16.0,1181,14.0
CPT Diontae Johnson FLEX Najee Harris FLEX Tyler Lockett FLEX Alex Collins FLEX Chris Boswell FLEX Will Dissly,2,17.0,1181,1.0
CPT Alex Collins FLEX Najee Harris FLEX Diontae Johnson FLEX Chase Claypool FLEX Chris Boswell FLEX DeeJay Dallas,1,33.0,1181,3.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX Diontae Johnson FLEX Alex Collins FLEX Will Dissly FLEX DeeJay Dallas,1,11.0,1181,0.0
CPT Diontae Johnson FLEX Najee Harris FLEX Geno Smith FLEX Alex Collins FLEX Gerald Everett FLEX DeeJay Dallas,9,32.0,1181,7.0
CPT Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Alex Collins FLEX Gerald Everett FLEX Travis Homer,26,18.0,1181,21.0
CPT Najee Harris FLEX DK Metcalf FLEX Alex Collins FLEX Steelers  FLEX Chris Boswell FLEX Jason Myers,22,18.0,1181,10.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Chris Boswell FLEX Eric Ebron FLEX DeeJay Dallas,2,28.0,1181,1.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Alex Collins FLEX Eric Ebron FLEX DeeJay Dallas,13,31.0,1181,26.0
CPT DK Metcalf FLEX Najee Harris FLEX Diontae Johnson FLEX Alex Collins FLEX Jason Myers FLEX Will Dissly,4,8.0,1181,5.0
CPT Alex Collins FLEX Najee Harris FLEX Geno Smith FLEX DK Metcalf FLEX Chris Boswell FLEX Eric Ebron,32,7.0,1181,3.0
CPT Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Chris Boswell FLEX Jason Myers FLEX Eric Ebron,14,12.0,1181,6.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Alex Collins FLEX Steelers  FLEX Jason Myers FLEX Pat Freiermuth,1,14.0,1181,0.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Alex Collins FLEX DeeJay Dallas FLEX Penny Hart,2,13.0,1181,1.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Alex Collins FLEX Jason Myers FLEX Penny Hart,3,7.0,1181,12.0
CPT Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Alex Collins FLEX Pat Freiermuth FLEX Anthony Miller,1,12.0,1181,0.0
CPT Alex Collins FLEX Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX James Washington FLEX Pat Freiermuth,40,13.0,1181,22.0
CPT Alex Collins FLEX Najee Harris FLEX Diontae Johnson FLEX Chase Claypool FLEX Jason Myers FLEX Pat Freiermuth,1,11.0,1181,1.0
CPT Alex Collins FLEX Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Chris Boswell FLEX Freddie Swain,44,31.0,1181,51.0
CPT Diontae Johnson FLEX Najee Harris FLEX Ben Roethlisberger FLEX Alex Collins FLEX Will Dissly FLEX Travis Homer,2,6.0,1181,0.0
CPT Diontae Johnson FLEX Najee Harris FLEX Ben Roethlisberger FLEX Alex Collins FLEX Chris Boswell FLEX Penny Hart,5,7.0,1181,8.0
CPT Najee Harris FLEX Diontae Johnson FLEX Alex Collins FLEX Steelers  FLEX Gerald Everett FLEX Jason Myers,10,18.0,1181,1.0
CPT Najee Harris FLEX Diontae Johnson FLEX Alex Collins FLEX Steelers  FLEX Chris Boswell FLEX Seahawks ,8,9.0,1181,3.0
CPT Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Alex Collins FLEX Jason Myers FLEX Penny Hart,1,6.0,1181,1.0
CPT Najee Harris FLEX Diontae Johnson FLEX Alex Collins FLEX James Washington FLEX Chris Boswell FLEX Eric Ebron,1,16.0,1181,0.0
CPT Najee Harris FLEX DK Metcalf FLEX Alex Collins FLEX Steelers  FLEX Jason Myers FLEX Pat Freiermuth,1,12.0,1181,0.0
CPT Alex Collins FLEX Najee Harris FLEX Ben Roethlisberger FLEX Geno Smith FLEX Eric Ebron FLEX Pat Freiermuth,5,5.0,1181,1.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Eric Ebron FLEX Pat Freiermuth FLEX DeeJay Dallas,2,19.0,1181,0.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Jason Myers FLEX Eric Ebron FLEX Pat Freiermuth,2,9.0,1181,1.0
CPT Alex Collins FLEX Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Chris Boswell FLEX Freddie Swain,11,26.0,1181,8.0
CPT Diontae Johnson FLEX Najee Harris FLEX Alex Collins FLEX Steelers  FLEX Gerald Everett FLEX Chris Boswell,9,18.0,1181,2.0
CPT Geno Smith FLEX Najee Harris FLEX Diontae Johnson FLEX Alex Collins FLEX Chris Boswell FLEX Travis Homer,2,6.0,1181,8.0
CPT DeeJay Dallas FLEX Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Alex Collins FLEX Jason Myers,1,4.0,1181,1.0
CPT Alex Collins FLEX Najee Harris FLEX Ben Roethlisberger FLEX Geno Smith FLEX Chris Boswell FLEX Will Dissly,6,9.0,1181,3.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Chris Boswell FLEX Jason Myers FLEX Will Dissly,3,16.0,1181,1.0
CPT Najee Harris FLEX Geno Smith FLEX DK Metcalf FLEX Alex Collins FLEX Chris Boswell FLEX Travis Homer,24,15.0,1181,13.0
CPT Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Alex Collins FLEX Ray-Ray McCloud III FLEX Will Dissly,1,7.0,1181,0.0
CPT Alex Collins FLEX Najee Harris FLEX Diontae Johnson FLEX Tyler Lockett FLEX Steelers  FLEX Pat Freiermuth,4,12.0,1181,5.0
CPT Alex Collins FLEX Najee Harris FLEX Geno Smith FLEX DK Metcalf FLEX Chris Boswell FLEX Will Dissly,3,7.0,1181,0.0
CPT Alex Collins FLEX Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Pat Freiermuth FLEX Freddie Swain,10,21.0,1181,3.0
CPT Alex Collins FLEX Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Steelers  FLEX Travis Homer,4,7.0,1181,4.0
CPT Diontae Johnson FLEX Najee Harris FLEX Ben Roethlisberger FLEX Alex Collins FLEX Pat Freiermuth FLEX Penny Hart,2,4.0,1181,0.0
CPT Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Gerald Everett FLEX Chris Boswell FLEX Pat Freiermuth,52,31.0,1181,13.0
CPT Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Chris Boswell FLEX Jason Myers FLEX Will Dissly,4,13.0,1181,0.0
CPT Najee Harris FLEX Diontae Johnson FLEX Alex Collins FLEX Steelers  FLEX Seahawks  FLEX Pat Freiermuth,1,6.0,1181,0.0
CPT Alex Collins FLEX Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Steelers  FLEX Travis Homer,1,6.0,1181,0.0
CPT Diontae Johnson FLEX Najee Harris FLEX Alex Collins FLEX Steelers  FLEX Gerald Everett FLEX Pat Freiermuth,1,12.0,1181,0.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Geno Smith FLEX Alex Collins FLEX Pat Freiermuth FLEX Travis Homer,12,12.0,1181,2.0
CPT Steelers  FLEX Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Alex Collins FLEX Pat Freiermuth,15,19.0,1181,12.0
CPT Diontae Johnson FLEX Najee Harris FLEX Geno Smith FLEX Alex Collins FLEX Eric Ebron FLEX Travis Homer,1,4.0,1181,0.0
CPT Najee Harris FLEX Diontae Johnson FLEX Chase Claypool FLEX Alex Collins FLEX Jason Myers FLEX DeeJay Dallas,15,55.0,1181,1.0
CPT Alex Collins FLEX Najee Harris FLEX Ben Roethlisberger FLEX Geno Smith FLEX Pat Freiermuth FLEX Will Dissly,2,6.0,1181,0.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Jason Myers FLEX Pat Freiermuth FLEX Will Dissly,1,10.0,1181,0.0
