"id","team_id","game_id","implied_total","implied_tds","proj_plays","proj_rush_rate","proj_rush_td_ratio","proj_rush_attempts","proj_pass_attempts","proj_rush_tds","proj_pass_tds","proj_tds","sack_rate","updated_at"
7386,21,439,25.5,0.0,62.6036,0.4185,0.3943,26.1993,36.4043,1.1246,1.7277,2.8523,0.073,"2021-11-25 00:24:28.427935"
7387,26,440,24.75,0.0,61.6134,0.4676,0.3857,28.8125,32.8008,1.0677,1.7008,2.7685,0.0544,"2021-11-23 16:06:36.033017"
7388,23,440,21.25,0.0,61.6825,0.4412,0.3964,27.2133,34.4693,0.9422,1.4347,2.377,0.0519,"2021-11-23 16:06:36.084302"
7389,29,441,25.0,0.0,59.4446,0.3913,0.3544,23.2601,36.1845,0.9911,1.8053,2.7964,0.0695,"2021-11-24 01:38:04.275015"
7390,10,441,22.0,0.0,60.7614,0.4633,0.3913,28.1528,32.6086,0.9629,1.4979,2.4609,0.0544,"2021-11-23 16:06:36.185021"
7391,32,442,23.25,0.0,58.7637,0.3966,0.3559,23.3033,35.4604,0.9255,1.6752,2.6007,0.0646,"2021-11-24 01:38:04.38373"
7392,12,442,24.25,0.0,61.9227,0.4258,0.3761,26.3671,35.5556,1.0201,1.6924,2.7125,0.0518,"2021-11-24 01:38:04.436906"
7393,20,443,22.75,0.0,62.417,0.4563,0.3625,28.4836,33.9334,0.9225,1.6222,2.5447,0.0702,"2021-11-23 16:06:36.342855"
7395,8,444,21.5,0.0,58.0051,0.4359,0.4102,25.2852,32.7199,0.9864,1.4185,2.4049,0.0814,"2021-11-29 23:59:30.062877"
7396,3,444,25.5,0.0,61.1935,0.4565,0.393,27.9319,33.2617,1.1208,1.7315,2.8523,0.0722,"2021-11-29 23:59:30.135369"
7398,35,445,24.0,0.0,64.864,0.4583,0.3767,29.7258,35.1382,1.0114,1.6732,2.6846,0.0778,"2021-11-29 23:59:30.300797"
7401,25,432,22.0,0.0,59.5379,0.3688,0.3838,21.9586,37.5793,0.9446,1.5163,2.4609,0.0552,"2021-11-29 23:59:28.160461"
7402,9,432,29.5,0.0,66.4505,0.4509,0.3577,29.9599,36.4906,1.1804,2.1194,3.2998,0.0556,"2021-11-29 23:59:28.245314"
7405,28,434,20.5,0.0,63.2223,0.3644,0.3791,23.0388,40.1836,0.8692,1.4238,2.2931,0.0786,"2021-11-29 23:59:28.480873"
7407,24,435,21.0,0.0,63.9118,0.4012,0.3788,25.6403,38.2715,0.8899,1.4591,2.349,0.0642,"2021-11-28 16:46:17.88977"
7408,13,435,23.5,0.0,60.6923,0.4401,0.4013,26.7111,33.9811,1.0549,1.5738,2.6286,0.0604,"2021-11-29 23:59:28.704933"
7411,2,437,24.0,0.0,60.9083,0.426,0.3648,25.9483,34.9601,0.9795,1.7051,2.6846,0.0398,"2021-11-24 01:38:03.850615"
7412,15,437,21.75,0.0,60.0805,0.4382,0.3895,26.3256,33.7549,0.9476,1.4853,2.4329,0.052,"2021-11-28 16:46:18.535643"
7415,34,439,18.5,0.0,62.4015,0.451,0.3811,28.1411,34.2604,0.7885,1.2808,2.0694,0.0588,"2021-11-25 00:24:28.353452"
7417,26,440,24.5,0.0,63.0529,0.4684,0.3919,29.5332,33.5197,1.0741,1.6664,2.7405,0.0513,"2021-11-29 23:59:29.461355"
7418,23,440,20.5,0.0,61.1641,0.426,0.3886,26.0572,35.1069,0.8911,1.4019,2.2931,0.0537,"2021-11-29 23:59:29.534054"
7419,29,441,25.25,0.0,59.8006,0.3913,0.3587,23.3994,36.4012,1.0132,1.8112,2.8244,0.0699,"2021-11-29 23:59:29.609041"
7420,10,441,23.0,0.0,61.133,0.4574,0.3936,27.9634,33.1696,1.0127,1.56,2.5727,0.0559,"2021-11-25 00:24:28.734284"
7422,12,442,22.5,0.0,61.2107,0.4106,0.3704,25.1359,36.0748,0.9322,1.5846,2.5168,0.0514,"2021-11-28 16:46:19.659811"
7423,20,443,23.0,0.0,61.6428,0.4486,0.3641,27.6531,33.9897,0.9367,1.6361,2.5727,0.07,"2021-11-25 00:24:28.95646"
7424,31,443,26.25,0.0,61.1952,0.4687,0.3804,28.6828,32.5124,1.1169,1.8193,2.9362,0.052,"2021-11-29 23:59:29.988076"
7427,30,445,23.0,0.0,57.8046,0.4062,0.3643,23.4823,34.3222,0.9372,1.6355,2.5727,0.0524,"2021-11-29 23:59:30.213523"
7507,19,438,19.75,0.0,59.042,0.4156,0.3608,24.5373,34.5047,0.7971,1.412,2.2092,0.0568,"2021-11-29 23:59:29.203916"
7508,34,439,18.25,0.0,62.4015,0.451,0.3811,28.1411,34.2604,0.7779,1.2635,2.0414,0.0588,"2021-11-28 16:46:18.911398"
7509,21,439,25.25,0.0,62.6036,0.4185,0.3943,26.1993,36.4043,1.1136,1.7108,2.8244,0.073,"2021-11-29 23:59:29.386835"
7512,29,441,25.25,0.0,59.8006,0.3913,0.3587,23.3994,36.4012,1.0132,1.8112,2.8244,0.0699,"2021-11-28 16:46:19.344088"
7513,10,441,22.75,0.0,61.133,0.4574,0.3936,27.9634,33.1696,1.0017,1.5431,2.5447,0.0559,"2021-11-28 16:46:19.484146"
7514,32,442,24.0,0.0,59.5224,0.3914,0.3505,23.2969,36.2255,0.941,1.7436,2.6846,0.0646,"2021-11-25 12:13:57.283753"
7515,12,442,22.5,0.0,61.2107,0.4106,0.3704,25.1359,36.0748,0.9322,1.5846,2.5168,0.0514,"2021-11-29 23:59:29.828156"
7516,20,443,23.25,0.0,61.6428,0.4486,0.3641,27.6531,33.9897,0.9468,1.6538,2.6007,0.07,"2021-11-29 23:59:29.898238"
7517,31,443,26.25,0.0,61.1952,0.4687,0.3804,28.6828,32.5124,1.1169,1.8193,2.9362,0.052,"2021-11-28 16:46:19.829953"
7518,8,444,21.5,0.0,58.0051,0.4359,0.4102,25.2852,32.7199,0.9864,1.4185,2.4049,0.0814,"2021-11-28 16:46:19.906974"
7519,3,444,25.5,0.0,61.1935,0.4565,0.393,27.9319,33.2617,1.1208,1.7315,2.8523,0.0722,"2021-11-28 16:46:19.987135"
7520,30,445,23.0,0.0,57.8046,0.4062,0.3643,23.4823,34.3222,0.9372,1.6355,2.5727,0.0524,"2021-11-28 16:46:20.055984"
7527,22,433,19.25,0.0,58.2453,0.4595,0.3805,26.7615,31.4838,0.8193,1.3339,2.1532,0.0494,"2021-11-28 16:46:17.524114"
7528,28,434,20.5,0.0,63.2223,0.3644,0.3791,23.0388,40.1836,0.8692,1.4238,2.2931,0.0786,"2021-11-28 16:46:17.648643"
7529,7,434,24.0,0.0,58.9037,0.449,0.3673,26.4497,32.454,0.986,1.6986,2.6846,0.0565,"2021-11-29 23:59:28.550611"
7531,13,435,23.5,0.0,60.6923,0.4401,0.4013,26.7111,33.9811,1.0549,1.5738,2.6286,0.0604,"2021-11-28 16:46:18.022502"
7534,2,437,23.75,0.0,60.2119,0.4297,0.3632,25.8717,34.3402,0.9648,1.6918,2.6566,0.045,"2021-11-28 16:46:18.390443"
7535,15,437,21.75,0.0,60.0805,0.4382,0.3895,26.3256,33.7549,0.9476,1.4853,2.4329,0.052,"2021-11-29 23:59:29.042491"
7536,5,438,21.75,0.0,64.9954,0.4137,0.3976,26.8857,38.1096,0.9673,1.4655,2.4329,0.072,"2021-11-29 23:59:29.118688"
7537,19,438,19.75,0.0,59.042,0.4156,0.3608,24.5373,34.5047,0.7971,1.412,2.2092,0.0568,"2021-11-28 16:46:18.765886"
7538,34,439,18.25,0.0,62.4015,0.451,0.3811,28.1411,34.2604,0.7779,1.2635,2.0414,0.0588,"2021-11-29 23:59:29.292406"
7539,21,439,25.25,0.0,62.6036,0.4185,0.3943,26.1993,36.4043,1.1136,1.7108,2.8244,0.073,"2021-11-28 16:46:19.012762"
7540,26,440,24.5,0.0,63.0529,0.4684,0.3919,29.5332,33.5197,1.0741,1.6664,2.7405,0.0513,"2021-11-28 16:46:19.113407"
7541,23,440,20.5,0.0,61.1641,0.426,0.3886,26.0572,35.1069,0.8911,1.4019,2.2931,0.0537,"2021-11-28 16:46:19.213668"
7543,10,441,22.75,0.0,61.133,0.4574,0.3936,27.9634,33.1696,1.0017,1.5431,2.5447,0.0559,"2021-11-29 23:59:29.68243"
8152,9,446,25.75,0.0,64.1279,0.4272,0.3485,27.3957,36.7322,1.0037,1.8766,2.8803,0.0548,"2021-12-07 00:07:06.005578"
8153,22,446,21.25,0.0,56.0,0.48,0.45,26.88,29.12,1.0696,1.3073,2.377,0.0537,"2021-12-07 00:07:06.080305"
8154,33,447,30.75,0.0,64.9332,0.4012,0.3484,26.0501,38.8831,1.1983,2.2413,3.4396,0.0545,"2021-12-07 00:07:06.153731"
8155,2,447,20.25,0.0,58.5321,0.3667,0.3447,21.4618,37.0703,0.7808,1.4843,2.2651,0.0345,"2021-12-07 00:07:06.226863"
8156,1,448,25.0,0.0,61.6895,0.4938,0.395,30.46,31.2295,1.1046,1.6918,2.7964,0.0896,"2021-12-07 00:07:06.296589"
8157,6,448,17.5,0.0,56.8057,0.42,0.3908,23.8584,32.9473,0.765,1.1925,1.9575,0.077,"2021-12-07 00:07:06.364589"
8158,29,449,23.5,0.0,61.7672,0.3485,0.3662,21.5255,40.2417,0.9627,1.6659,2.6286,0.069,"2021-12-07 00:07:06.436177"
8159,7,449,26.5,0.0,60.777,0.4841,0.3932,29.4213,31.3557,1.1656,1.7986,2.9642,0.0543,"2021-12-07 00:07:06.505634"
8160,20,450,27.25,0.0,63.7874,0.47,0.3478,29.9801,33.8073,1.0601,1.988,3.0481,0.0741,"2021-12-07 00:07:06.574183"
8161,11,450,20.0,0.0,61.7447,0.4198,0.4067,25.9195,35.8252,0.9098,1.3273,2.2371,0.0402,"2021-11-30 14:05:07.740673"
8162,14,451,27.25,0.0,63.3623,0.4756,0.4057,30.1345,33.2277,1.2365,1.8116,3.0481,0.0691,"2021-12-07 00:07:06.724978"
8163,13,451,17.25,0.0,57.9826,0.4176,0.3563,24.2155,33.7671,0.6874,1.2421,1.9295,0.0566,"2021-12-07 00:07:06.800389"
8164,10,452,18.75,0.0,57.8582,0.4217,0.3769,24.4,33.4582,0.7905,1.3068,2.0973,0.0545,"2021-12-07 00:07:06.88127"
8165,16,452,28.25,0.0,61.9833,0.3725,0.3359,23.0871,38.8962,1.0615,2.0984,3.16,0.0629,"2021-12-07 00:07:06.953217"
8166,23,453,16.75,0.0,61.4198,0.3803,0.3777,23.3593,38.0605,0.7076,1.166,1.8736,0.0535,"2021-12-07 00:07:07.019955"
8167,19,453,22.75,0.0,64.6549,0.3869,0.366,25.0138,39.6411,0.9315,1.6133,2.5447,0.0559,"2021-12-07 00:07:07.090939"
8168,26,454,25.75,0.0,62.0696,0.4994,0.4229,30.9948,31.0749,1.218,1.6623,2.8803,0.0561,"2021-12-07 00:07:07.162212"
8169,24,454,18.75,0.0,62.9441,0.4019,0.3815,25.2995,37.6446,0.8,1.2973,2.0973,0.059,"2021-12-07 00:07:07.23099"
8170,35,455,23.75,0.0,65.2045,0.4546,0.3633,29.6435,35.561,0.965,1.6916,2.6566,0.055,"2021-12-07 00:07:07.300896"
8171,25,455,25.25,0.0,60.0408,0.3696,0.3675,22.1893,37.8516,1.0379,1.7865,2.8244,0.0594,"2021-12-07 00:07:07.381771"
8172,15,456,17.75,0.0,62.3254,0.3806,0.4136,23.7238,38.6015,0.8211,1.1643,1.9855,0.0453,"2021-12-07 00:07:07.454947"
8173,32,456,30.25,0.0,60.8928,0.433,0.362,26.3672,34.5255,1.2249,2.1588,3.3837,0.0576,"2021-12-07 00:07:07.530516"
8174,3,457,24.25,0.0,64.2903,0.4734,0.3991,30.4377,33.8527,1.0826,1.6299,2.7125,0.0554,"2021-12-07 00:07:07.601471"
8175,28,457,19.75,0.0,59.576,0.3526,0.3634,21.0053,38.5707,0.8027,1.4065,2.2092,0.0806,"2021-12-07 00:07:07.698849"
8176,31,458,24.75,0.0,63.44,0.4883,0.4043,30.9765,32.4635,1.1194,1.6491,2.7685,0.082,"2021-12-07 00:07:07.787106"
8177,30,458,21.25,0.0,55.6755,0.4342,0.3824,24.174,31.5016,0.9091,1.4679,2.377,0.0498,"2021-12-07 00:07:07.878485"
8178,21,459,18.5,0.0,53.0,0.55,0.5,29.15,23.85,1.0347,1.0347,2.0694,0.0545,"2021-12-07 00:07:07.953542"
8179,4,459,21.5,0.0,56.0,0.52,0.45,29.12,26.88,1.0822,1.3227,2.4049,0.0559,"2021-12-07 00:07:08.022831"
8217,11,450,19.75,0.0,61.7447,0.4198,0.4067,25.9195,35.8252,0.8984,1.3107,2.2092,0.0402,"2021-12-07 00:07:06.648324"
8768,28,460,20.75,0.0,66.4387,0.3678,0.3596,24.4355,42.0032,0.8347,1.4864,2.321,0.0616,"2021-12-07 13:48:03.524127"
8769,20,460,23.5,0.0,64.6774,0.4361,0.3566,28.2084,36.4691,0.9374,1.6913,2.6286,0.0649,"2021-12-13 21:22:47.853764"
8770,2,461,19.75,0.0,56.6371,0.4193,0.3673,23.7462,32.8909,0.8114,1.3978,2.2092,0.0518,"2021-12-13 21:22:47.930874"
8771,5,461,22.25,0.0,60.0,0.46,0.45,27.6,32.4,1.12,1.3688,2.4888,0.0697,"2021-12-13 21:22:48.00961"
8772,31,462,25.0,0.0,59.7661,0.4728,0.3904,28.2555,31.5106,1.0917,1.7047,2.7964,0.0768,"2021-12-13 21:22:48.088968"
8773,7,462,24.0,0.0,57.8011,0.4754,0.3975,27.4787,30.3224,1.0671,1.6175,2.6846,0.062,"2021-12-13 21:22:48.157514"
8774,3,463,20.0,0.0,66.1048,0.5039,0.392,33.3075,32.7973,0.8771,1.3601,2.2371,0.0715,"2021-12-13 21:22:48.232548"
8775,8,463,23.0,0.0,56.6935,0.4654,0.4027,26.3841,30.3094,1.0361,1.5366,2.5727,0.0831,"2021-12-13 21:22:48.31385"
8776,30,464,24.25,0.0,54.836,0.4699,0.3932,25.7648,29.0712,1.0665,1.6461,2.7125,0.0622,"2021-12-13 21:22:48.380343"
8777,13,464,16.75,0.0,59.0,0.4598,0.3858,27.13,31.87,0.7229,1.1507,1.8736,0.0809,"2021-12-13 21:22:48.456441"
8778,25,465,19.25,0.0,57.0,0.3762,0.3799,21.4444,35.5556,0.8181,1.3351,2.1532,0.0483,"2021-12-13 21:22:48.530627"
8779,16,465,28.75,0.0,68.1129,0.383,0.3483,26.0876,42.0253,1.12,2.0959,3.2159,0.0511,"2021-12-12 12:47:30.594465"
8780,22,466,24.0,0.0,61.6183,0.4968,0.3739,30.6129,31.0054,1.0039,1.6807,2.6846,0.0627,"2021-12-12 12:47:30.665982"
8781,24,466,18.5,0.0,61.2903,0.3622,0.3752,22.2024,39.0879,0.7763,1.293,2.0694,0.0573,"2021-12-12 12:47:30.772486"
8782,15,467,17.5,0.0,61.2043,0.3721,0.4109,22.7726,38.4317,0.8044,1.1531,1.9575,0.0628,"2021-12-12 12:47:30.849596"
8783,34,467,26.0,0.0,65.0699,0.5194,0.413,33.7989,31.271,1.2013,1.707,2.9083,0.0544,"2021-12-12 12:47:30.918145"
8784,9,468,26.25,0.0,61.0,0.42,0.3429,25.62,35.38,1.0069,1.9293,2.9362,0.0576,"2021-12-12 12:47:30.991899"
8785,35,468,21.75,0.0,65.0968,0.4473,0.3754,29.1175,35.9793,0.9133,1.5196,2.4329,0.048,"2021-12-12 12:47:31.063678"
8786,11,469,16.75,0.0,56.914,0.4013,0.3746,22.8401,34.0739,0.7019,1.1717,1.8736,0.0602,"2021-12-12 12:47:31.13685"
8787,10,469,25.25,0.0,61.2312,0.4832,0.3825,29.5877,31.6435,1.0803,1.7441,2.8244,0.0667,"2021-12-12 12:47:31.209675"
8788,23,470,17.0,0.0,62.6581,0.4106,0.3967,25.7298,36.9282,0.7544,1.1472,1.9016,0.0489,"2021-12-07 14:14:02.198384"
8789,29,470,26.5,0.0,63.0,0.37,0.37,23.31,39.69,1.0968,1.8674,2.9642,0.0612,"2021-12-12 12:47:31.371232"
8790,4,471,25.0,0.0,63.4597,0.3718,0.3542,23.5921,39.8676,0.9904,1.806,2.7964,0.0409,"2021-12-12 12:47:31.448476"
8791,33,471,28.5,0.0,66.0,0.34,0.3,22.44,43.56,0.9564,2.2315,3.1879,0.0517,"2021-12-12 12:47:31.545776"
8792,6,472,15.25,0.0,58.2957,0.4628,0.389,26.9797,31.316,0.6636,1.0422,1.7058,0.0687,"2021-12-12 12:47:31.637508"
8793,12,472,27.75,0.0,59.6613,0.4699,0.3582,28.0365,31.6248,1.1117,1.9923,3.104,0.0822,"2021-12-12 12:47:31.745391"
8794,32,473,24.5,0.0,61.1855,0.3702,0.3415,22.6511,38.5344,0.9359,1.8046,2.7405,0.0677,"2021-12-12 12:47:31.833146"
8795,1,473,26.5,0.0,64.6156,0.4892,0.4083,31.6111,33.0045,1.2102,1.754,2.9642,0.0556,"2021-12-12 12:47:31.915561"
8796,28,460,20.5,0.0,66.5887,0.3771,0.3596,25.1102,41.4785,0.8246,1.4685,2.2931,0.0616,"2021-12-13 21:22:47.789166"
8807,16,465,28.75,0.0,68.1129,0.383,0.3483,26.0876,42.0253,1.12,2.0959,3.2159,0.0511,"2021-12-13 21:22:48.603063"
8808,22,466,24.0,0.0,61.6183,0.4968,0.3739,30.6129,31.0054,1.0039,1.6807,2.6846,0.0627,"2021-12-13 21:22:48.66793"
8816,23,470,16.5,0.0,61.2581,0.4293,0.3967,26.2971,34.961,0.7322,1.1134,1.8456,0.0489,"2021-12-13 21:22:49.287031"
8817,29,470,26.5,0.0,63.0,0.37,0.37,23.31,39.69,1.0968,1.8674,2.9642,0.0612,"2021-12-13 21:22:49.364519"
8818,4,471,25.0,0.0,63.4597,0.3718,0.3542,23.5921,39.8676,0.9904,1.806,2.7964,0.0409,"2021-12-13 21:22:49.438335"
8819,33,471,28.5,0.0,66.0,0.34,0.3,22.44,43.56,0.9564,2.2315,3.1879,0.0517,"2021-12-13 21:22:49.503702"
8820,6,472,15.25,0.0,58.2957,0.4628,0.389,26.9797,31.316,0.6636,1.0422,1.7058,0.0687,"2021-12-13 21:22:49.572223"
8821,12,472,27.75,0.0,59.6613,0.4699,0.3582,28.0365,31.6248,1.1117,1.9923,3.104,0.0822,"2021-12-13 21:22:49.638134"
8822,32,473,23.75,0.0,61.1855,0.3702,0.3415,22.6511,38.5344,0.9072,1.7494,2.6566,0.0677,"2021-12-13 21:22:49.70592"
8823,1,473,26.75,0.0,64.6156,0.4892,0.4083,31.6111,33.0045,1.2216,1.7706,2.9922,0.0556,"2021-12-13 21:22:49.770058"
8837,24,466,18.5,0.0,61.2903,0.3622,0.3752,22.2024,39.0879,0.7763,1.293,2.0694,0.0573,"2021-12-13 21:22:48.740777"
8838,15,467,17.5,0.0,61.2043,0.3721,0.4109,22.7726,38.4317,0.8044,1.1531,1.9575,0.0628,"2021-12-13 21:22:48.827565"
8839,34,467,26.0,0.0,65.0699,0.5194,0.413,33.7989,31.271,1.2013,1.707,2.9083,0.0544,"2021-12-13 21:22:48.923447"
8840,9,468,26.25,0.0,61.0,0.42,0.3429,25.62,35.38,1.0069,1.9293,2.9362,0.0576,"2021-12-13 21:22:49.006549"
8841,35,468,21.75,0.0,65.0968,0.4473,0.3754,29.1175,35.9793,0.9133,1.5196,2.4329,0.048,"2021-12-13 21:22:49.07465"
8842,11,469,16.75,0.0,56.914,0.4013,0.3746,22.8401,34.0739,0.7019,1.1717,1.8736,0.0602,"2021-12-13 21:22:49.145034"
8843,10,469,25.25,0.0,61.2312,0.4832,0.3825,29.5877,31.6435,1.0803,1.7441,2.8244,0.0667,"2021-12-13 21:22:49.213"
8844,23,470,16.5,0.0,61.2581,0.4293,0.3967,26.2971,34.961,0.7322,1.1134,1.8456,0.0489,"2021-12-12 12:47:31.28247"
9496,16,474,27.5,0.0,66.7581,0.4088,0.3765,27.2915,39.4665,1.1582,1.9179,3.0761,0.0501,"2021-12-14 18:24:38.98607"
9497,29,474,23.5,0.0,62.7022,0.3582,0.3525,22.4575,40.2448,0.9267,1.702,2.6286,0.0544,"2021-12-21 21:17:12.40014"
9498,25,476,19.0,0.0,59.7841,0.3817,0.3851,22.8216,36.9625,0.8184,1.3069,2.1253,0.0694,"2021-12-21 21:17:12.506349"
9499,8,476,22.0,0.0,62.3052,0.5181,0.403,32.278,30.0272,0.9917,1.4692,2.4609,0.0671,"2021-12-21 21:17:12.593276"
9500,21,477,22.25,0.0,59.8189,0.4834,0.3723,28.9171,30.9018,0.9266,1.5622,2.4888,0.0593,"2021-12-20 20:43:36.637262"
9501,14,477,23.75,0.0,62.397,0.4789,0.3808,29.8798,32.5172,1.0115,1.6451,2.6566,0.0593,"2021-12-20 20:43:36.697336"
9502,9,483,28.0,0.0,68.0,0.4132,0.3453,28.0945,39.9055,1.0815,2.0505,3.132,0.059,"2021-12-20 20:43:36.757765"
9503,23,483,16.5,0.0,59.8635,0.3771,0.3867,22.5724,37.2911,0.7138,1.1318,1.8456,0.048,"2021-12-20 20:43:36.823171"
9504,13,482,17.5,0.0,58.0223,0.455,0.3861,26.4,31.6223,0.7557,1.2018,1.9575,0.0547,"2021-12-20 20:43:36.889992"
9505,15,482,22.0,0.0,61.1067,0.4229,0.4217,25.8439,35.2628,1.0378,1.423,2.4609,0.0667,"2021-12-20 20:43:36.951619"
9506,34,484,20.25,0.0,65.9082,0.5146,0.4156,33.9188,31.9893,0.9414,1.3237,2.2651,0.0583,"2021-12-20 20:43:37.015754"
9507,28,484,21.25,0.0,64.2854,0.3393,0.364,21.8101,42.4752,0.8651,1.5118,2.377,0.0798,"2021-12-20 20:43:37.078771"
9508,1,481,29.5,0.0,64.4491,0.5291,0.4084,34.0986,30.3505,1.3477,1.9521,3.2998,0.07,"2021-12-20 20:43:37.142755"
9509,11,481,17.5,0.0,57.005,0.3949,0.3757,22.5111,34.4939,0.7353,1.2222,1.9575,0.0578,"2021-12-20 20:43:37.208656"
9510,5,475,15.5,0.0,60.0422,0.4739,0.4282,28.4543,31.5878,0.7424,0.9914,1.7338,0.0596,"2021-12-20 20:43:37.274823"
9511,4,475,28.5,0.0,61.8486,0.4334,0.3723,26.8056,35.043,1.1869,2.001,3.1879,0.0596,"2021-12-20 20:43:37.353186"
9512,24,478,16.0,0.0,60.0,0.328,0.3734,19.6827,40.3173,0.6683,1.1214,1.7897,0.0621,"2021-12-20 20:43:37.419892"
9513,19,478,25.5,0.0,63.0,0.4124,0.389,25.9783,37.0217,1.1094,1.7429,2.8523,0.0617,"2021-12-20 20:43:37.483879"
9514,35,479,18.0,0.0,64.8288,0.4778,0.3695,30.9778,33.8509,0.744,1.2694,2.0134,0.0566,"2021-12-20 20:43:37.558051"
9515,26,479,24.5,0.0,59.8983,0.5033,0.3875,30.1458,29.7525,1.0621,1.6784,2.7405,0.0547,"2021-12-15 22:00:47.191659"
9516,7,485,20.75,0.0,57.0397,0.4498,0.3652,25.658,31.3817,0.8477,1.4734,2.321,0.0704,"2021-12-15 22:00:47.312881"
9517,10,485,23.5,0.0,60.5186,0.4194,0.3822,25.3835,35.1351,1.0047,1.624,2.6286,0.0766,"2021-12-20 20:43:37.753617"
9518,2,486,19.0,0.0,57.737,0.4132,0.3748,23.8541,33.8829,0.7967,1.3286,2.1253,0.0483,"2021-12-20 20:43:37.820226"
9519,31,486,27.5,0.0,61.6824,0.5097,0.3829,31.4393,30.243,1.1777,1.8983,3.0761,0.0632,"2021-12-20 20:43:37.885164"
9520,12,480,25.25,0.0,58.3846,0.4064,0.3421,23.7283,34.6564,0.9662,1.8582,2.8244,0.0766,"2021-12-20 20:43:37.949623"
9521,3,480,18.25,0.0,65.9702,0.4533,0.3824,29.9043,36.0659,0.7807,1.2607,2.0414,0.0538,"2021-12-20 20:43:38.026353"
9522,30,487,19.5,0.0,55.3424,0.4207,0.3913,23.284,32.0584,0.8535,1.3277,2.1812,0.0407,"2021-12-20 20:43:38.090179"
9523,32,487,26.0,0.0,64.6923,0.3955,0.3552,25.5845,39.1079,1.033,1.8753,2.9083,0.0805,"2021-12-20 20:43:38.154709"
9524,22,488,17.0,0.0,61.5633,0.4492,0.352,27.6559,33.9074,0.6693,1.2322,1.9016,0.0444,"2021-12-20 20:43:38.223258"
9525,33,488,28.5,0.0,67.2506,0.336,0.3546,22.5993,44.6514,1.1306,2.0574,3.1879,0.0588,"2021-12-20 20:43:38.290561"
9526,20,489,25.25,0.0,62.6228,0.465,0.3519,29.1224,33.5004,0.9938,1.8306,2.8244,0.0902,"2021-12-20 20:43:38.358632"
9527,6,489,19.75,0.0,58.0,0.476,0.3838,27.6064,30.3936,0.8478,1.3614,2.2092,0.06,"2021-12-20 20:43:38.423473"
9528,16,474,27.5,0.0,66.335,0.4162,0.3765,27.6088,38.7262,1.1582,1.9179,3.0761,0.0501,"2021-12-21 21:17:12.315374"
9532,21,477,22.25,0.0,59.8189,0.4834,0.3723,28.9171,30.9018,0.9266,1.5622,2.4888,0.0593,"2021-12-21 21:17:12.669647"
9533,14,477,23.75,0.0,62.397,0.4789,0.3808,29.8798,32.5172,1.0115,1.6451,2.6566,0.0593,"2021-12-21 21:17:12.772108"
9534,9,483,28.0,0.0,68.0,0.4132,0.3453,28.0945,39.9055,1.0815,2.0505,3.132,0.059,"2021-12-21 21:17:12.856171"
9535,23,483,16.5,0.0,59.8635,0.3771,0.3867,22.5724,37.2911,0.7138,1.1318,1.8456,0.048,"2021-12-21 21:17:12.939597"
9536,13,482,17.5,0.0,58.0223,0.455,0.3861,26.4,31.6223,0.7557,1.2018,1.9575,0.0547,"2021-12-21 21:17:13.026573"
9537,15,482,22.0,0.0,61.1067,0.4229,0.4217,25.8439,35.2628,1.0378,1.423,2.4609,0.0667,"2021-12-21 21:17:13.121103"
9538,34,484,20.25,0.0,65.9082,0.5146,0.4156,33.9188,31.9893,0.9414,1.3237,2.2651,0.0583,"2021-12-21 21:17:13.205142"
9539,28,484,21.25,0.0,64.2854,0.3393,0.364,21.8101,42.4752,0.8651,1.5118,2.377,0.0798,"2021-12-21 21:17:13.308676"
9540,1,481,29.5,0.0,64.4491,0.5291,0.4084,34.0986,30.3505,1.3477,1.9521,3.2998,0.07,"2021-12-21 21:17:13.39194"
9541,11,481,16.75,0.0,57.005,0.3949,0.3757,22.5111,34.4939,0.7038,1.1698,1.8736,0.0578,"2021-12-15 15:57:15.914006"
9542,5,475,15.5,0.0,60.0422,0.4739,0.4282,28.4543,31.5878,0.7424,0.9914,1.7338,0.0596,"2021-12-21 21:17:13.611504"
9543,4,475,28.5,0.0,61.8486,0.4334,0.3723,26.8056,35.043,1.1869,2.001,3.1879,0.0596,"2021-12-21 21:17:13.692872"
9544,24,478,16.0,0.0,60.0,0.328,0.3734,19.6827,40.3173,0.6683,1.1214,1.7897,0.0621,"2021-12-21 21:17:13.771554"
9545,19,478,25.5,0.0,63.0,0.4124,0.389,25.9783,37.0217,1.1094,1.7429,2.8523,0.0617,"2021-12-21 21:17:13.850326"
9546,35,479,18.0,0.0,64.8288,0.4778,0.3695,30.9778,33.8509,0.744,1.2694,2.0134,0.0566,"2021-12-21 21:17:13.952135"
9547,26,479,24.5,0.0,59.8983,0.5033,0.3875,30.1458,29.7525,1.0621,1.6784,2.7405,0.0547,"2021-12-20 20:43:37.625562"
9548,7,485,20.5,0.0,57.0397,0.4498,0.3652,25.658,31.3817,0.8374,1.4556,2.2931,0.0704,"2021-12-20 20:43:37.690245"
9549,10,485,23.5,0.0,60.5186,0.4194,0.3822,25.3835,35.1351,1.0047,1.624,2.6286,0.0766,"2021-12-21 21:17:14.182927"
9550,2,486,19.0,0.0,57.737,0.4132,0.3748,23.8541,33.8829,0.7967,1.3286,2.1253,0.0483,"2021-12-21 21:17:14.280565"
